dataset,image_id,image_path,gender,race,age
fairface,fairface_009900,data/raw/fairface/fairface_009900.jpg,1,6,1
fairface,fairface_007838,data/raw/fairface/fairface_007838.jpg,1,0,4
fairface,fairface_002365,data/raw/fairface/fairface_002365.jpg,0,2,4
fairface,fairface_000310,data/raw/fairface/fairface_000310.jpg,0,0,3
fairface,fairface_008627,data/raw/fairface/fairface_008627.jpg,1,5,2
fairface,fairface_007379,data/raw/fairface/fairface_007379.jpg,1,1,8
fairface,fairface_004341,data/raw/fairface/fairface_004341.jpg,0,1,2
fairface,fairface_002317,data/raw/fairface/fairface_002317.jpg,1,2,3
fairface,fairface_005097,data/raw/fairface/fairface_005097.jpg,0,3,8
fairface,fairface_008183,data/raw/fairface/fairface_008183.jpg,1,4,3
fairface,fairface_003068,data/raw/fairface/fairface_003068.jpg,0,3,2
fairface,fairface_006590,data/raw/fairface/fairface_006590.jpg,0,1,2
fairface,fairface_000167,data/raw/fairface/fairface_000167.jpg,0,6,3
fairface,fairface_002502,data/raw/fairface/fairface_002502.jpg,1,6,2
fairface,fairface_006119,data/raw/fairface/fairface_006119.jpg,0,2,4
fairface,fairface_006978,data/raw/fairface/fairface_006978.jpg,0,2,3
fairface,fairface_001568,data/raw/fairface/fairface_001568.jpg,1,1,5
fairface,fairface_001913,data/raw/fairface/fairface_001913.jpg,1,5,3
fairface,fairface_002032,data/raw/fairface/fairface_002032.jpg,0,3,5
fairface,fairface_000643,data/raw/fairface/fairface_000643.jpg,1,3,4
fairface,fairface_008738,data/raw/fairface/fairface_008738.jpg,0,2,4
fairface,fairface_003713,data/raw/fairface/fairface_003713.jpg,1,6,3
fairface,fairface_007340,data/raw/fairface/fairface_007340.jpg,0,0,3
fairface,fairface_008769,data/raw/fairface/fairface_008769.jpg,1,0,3
fairface,fairface_007263,data/raw/fairface/fairface_007263.jpg,1,3,2
fairface,fairface_006151,data/raw/fairface/fairface_006151.jpg,1,4,3
fairface,fairface_009563,data/raw/fairface/fairface_009563.jpg,1,1,4
fairface,fairface_005744,data/raw/fairface/fairface_005744.jpg,1,0,4
fairface,fairface_005218,data/raw/fairface/fairface_005218.jpg,1,1,4
fairface,fairface_006328,data/raw/fairface/fairface_006328.jpg,0,2,3
fairface,fairface_001555,data/raw/fairface/fairface_001555.jpg,1,3,3
fairface,fairface_006287,data/raw/fairface/fairface_006287.jpg,1,2,2
fairface,fairface_007377,data/raw/fairface/fairface_007377.jpg,1,5,4
fairface,fairface_000878,data/raw/fairface/fairface_000878.jpg,1,1,4
fairface,fairface_004630,data/raw/fairface/fairface_004630.jpg,1,5,4
fairface,fairface_007863,data/raw/fairface/fairface_007863.jpg,0,3,3
fairface,fairface_009256,data/raw/fairface/fairface_009256.jpg,0,2,3
fairface,fairface_009000,data/raw/fairface/fairface_009000.jpg,0,1,5
fairface,fairface_000454,data/raw/fairface/fairface_000454.jpg,1,3,3
fairface,fairface_004756,data/raw/fairface/fairface_004756.jpg,1,1,4
fairface,fairface_003530,data/raw/fairface/fairface_003530.jpg,1,1,3
fairface,fairface_006875,data/raw/fairface/fairface_006875.jpg,1,6,4
fairface,fairface_002243,data/raw/fairface/fairface_002243.jpg,1,1,3
fairface,fairface_002674,data/raw/fairface/fairface_002674.jpg,0,2,2
fairface,fairface_003326,data/raw/fairface/fairface_003326.jpg,1,2,5
fairface,fairface_005444,data/raw/fairface/fairface_005444.jpg,0,3,1
fairface,fairface_006206,data/raw/fairface/fairface_006206.jpg,0,1,3
fairface,fairface_006233,data/raw/fairface/fairface_006233.jpg,1,5,5
fairface,fairface_008688,data/raw/fairface/fairface_008688.jpg,0,3,3
fairface,fairface_002029,data/raw/fairface/fairface_002029.jpg,0,6,1
fairface,fairface_007952,data/raw/fairface/fairface_007952.jpg,0,2,4
fairface,fairface_005235,data/raw/fairface/fairface_005235.jpg,1,1,3
fairface,fairface_003925,data/raw/fairface/fairface_003925.jpg,1,3,6
fairface,fairface_004013,data/raw/fairface/fairface_004013.jpg,0,0,4
fairface,fairface_005374,data/raw/fairface/fairface_005374.jpg,0,5,5
fairface,fairface_008224,data/raw/fairface/fairface_008224.jpg,0,3,4
fairface,fairface_008069,data/raw/fairface/fairface_008069.jpg,1,0,4
fairface,fairface_003717,data/raw/fairface/fairface_003717.jpg,1,2,5
fairface,fairface_001949,data/raw/fairface/fairface_001949.jpg,1,5,2
fairface,fairface_009090,data/raw/fairface/fairface_009090.jpg,1,5,3
fairface,fairface_008594,data/raw/fairface/fairface_008594.jpg,0,5,5
fairface,fairface_004333,data/raw/fairface/fairface_004333.jpg,1,1,2
fairface,fairface_005495,data/raw/fairface/fairface_005495.jpg,0,2,3
fairface,fairface_007511,data/raw/fairface/fairface_007511.jpg,1,0,6
fairface,fairface_008972,data/raw/fairface/fairface_008972.jpg,0,3,3
fairface,fairface_004803,data/raw/fairface/fairface_004803.jpg,0,3,6
fairface,fairface_009960,data/raw/fairface/fairface_009960.jpg,1,1,3
fairface,fairface_002213,data/raw/fairface/fairface_002213.jpg,1,4,5
fairface,fairface_009541,data/raw/fairface/fairface_009541.jpg,0,2,2
fairface,fairface_000144,data/raw/fairface/fairface_000144.jpg,1,3,4
fairface,fairface_000416,data/raw/fairface/fairface_000416.jpg,1,4,1
fairface,fairface_009917,data/raw/fairface/fairface_009917.jpg,0,3,3
fairface,fairface_006257,data/raw/fairface/fairface_006257.jpg,1,0,4
fairface,fairface_007104,data/raw/fairface/fairface_007104.jpg,1,5,4
fairface,fairface_003329,data/raw/fairface/fairface_003329.jpg,0,6,3
fairface,fairface_000858,data/raw/fairface/fairface_000858.jpg,1,5,4
fairface,fairface_009442,data/raw/fairface/fairface_009442.jpg,0,2,1
fairface,fairface_002116,data/raw/fairface/fairface_002116.jpg,1,5,6
fairface,fairface_003231,data/raw/fairface/fairface_003231.jpg,0,1,4
fairface,fairface_002917,data/raw/fairface/fairface_002917.jpg,1,6,1
fairface,fairface_000661,data/raw/fairface/fairface_000661.jpg,0,3,5
fairface,fairface_005635,data/raw/fairface/fairface_005635.jpg,1,5,6
fairface,fairface_006049,data/raw/fairface/fairface_006049.jpg,1,4,5
fairface,fairface_005736,data/raw/fairface/fairface_005736.jpg,1,3,5
fairface,fairface_001246,data/raw/fairface/fairface_001246.jpg,1,2,3
fairface,fairface_008994,data/raw/fairface/fairface_008994.jpg,1,2,1
fairface,fairface_002640,data/raw/fairface/fairface_002640.jpg,1,1,4
fairface,fairface_007103,data/raw/fairface/fairface_007103.jpg,1,5,2
fairface,fairface_001514,data/raw/fairface/fairface_001514.jpg,0,3,3
fairface,fairface_009085,data/raw/fairface/fairface_009085.jpg,0,0,4
fairface,fairface_009980,data/raw/fairface/fairface_009980.jpg,0,6,2
fairface,fairface_007520,data/raw/fairface/fairface_007520.jpg,1,4,4
fairface,fairface_006657,data/raw/fairface/fairface_006657.jpg,1,2,2
fairface,fairface_008565,data/raw/fairface/fairface_008565.jpg,1,3,4
fairface,fairface_008529,data/raw/fairface/fairface_008529.jpg,0,0,4
fairface,fairface_004153,data/raw/fairface/fairface_004153.jpg,0,6,3
fairface,fairface_006097,data/raw/fairface/fairface_006097.jpg,1,4,5
fairface,fairface_002976,data/raw/fairface/fairface_002976.jpg,1,3,5
fairface,fairface_004287,data/raw/fairface/fairface_004287.jpg,0,0,4
fairface,fairface_005358,data/raw/fairface/fairface_005358.jpg,1,4,7
fairface,fairface_000884,data/raw/fairface/fairface_000884.jpg,0,1,7
fairface,fairface_000110,data/raw/fairface/fairface_000110.jpg,0,1,5
fairface,fairface_007459,data/raw/fairface/fairface_007459.jpg,0,0,5
fairface,fairface_002779,data/raw/fairface/fairface_002779.jpg,1,4,7
fairface,fairface_007258,data/raw/fairface/fairface_007258.jpg,0,4,3
fairface,fairface_006143,data/raw/fairface/fairface_006143.jpg,1,1,4
fairface,fairface_005591,data/raw/fairface/fairface_005591.jpg,1,4,3
fairface,fairface_000942,data/raw/fairface/fairface_000942.jpg,0,0,3
fairface,fairface_009111,data/raw/fairface/fairface_009111.jpg,0,5,4
fairface,fairface_003970,data/raw/fairface/fairface_003970.jpg,1,1,3
fairface,fairface_000761,data/raw/fairface/fairface_000761.jpg,1,2,4
fairface,fairface_005829,data/raw/fairface/fairface_005829.jpg,0,2,7
fairface,fairface_009977,data/raw/fairface/fairface_009977.jpg,1,4,2
fairface,fairface_005091,data/raw/fairface/fairface_005091.jpg,0,4,4
fairface,fairface_003506,data/raw/fairface/fairface_003506.jpg,1,4,3
fairface,fairface_000567,data/raw/fairface/fairface_000567.jpg,0,3,4
fairface,fairface_004089,data/raw/fairface/fairface_004089.jpg,0,5,1
fairface,fairface_000519,data/raw/fairface/fairface_000519.jpg,1,3,3
fairface,fairface_001120,data/raw/fairface/fairface_001120.jpg,0,6,3
fairface,fairface_009855,data/raw/fairface/fairface_009855.jpg,1,2,5
fairface,fairface_001370,data/raw/fairface/fairface_001370.jpg,0,3,3
fairface,fairface_005837,data/raw/fairface/fairface_005837.jpg,1,4,4
fairface,fairface_000012,data/raw/fairface/fairface_000012.jpg,1,5,3
fairface,fairface_006779,data/raw/fairface/fairface_006779.jpg,1,3,0
fairface,fairface_003764,data/raw/fairface/fairface_003764.jpg,1,4,3
fairface,fairface_003160,data/raw/fairface/fairface_003160.jpg,1,1,4
fairface,fairface_006468,data/raw/fairface/fairface_006468.jpg,1,3,7
fairface,fairface_007447,data/raw/fairface/fairface_007447.jpg,1,3,3
fairface,fairface_006970,data/raw/fairface/fairface_006970.jpg,0,5,3
fairface,fairface_006927,data/raw/fairface/fairface_006927.jpg,1,5,4
fairface,fairface_009232,data/raw/fairface/fairface_009232.jpg,1,0,4
fairface,fairface_003309,data/raw/fairface/fairface_003309.jpg,0,2,3
fairface,fairface_001561,data/raw/fairface/fairface_001561.jpg,1,3,3
fairface,fairface_005838,data/raw/fairface/fairface_005838.jpg,1,2,3
fairface,fairface_008696,data/raw/fairface/fairface_008696.jpg,1,2,2
fairface,fairface_006691,data/raw/fairface/fairface_006691.jpg,0,1,3
fairface,fairface_005022,data/raw/fairface/fairface_005022.jpg,1,3,5
fairface,fairface_004331,data/raw/fairface/fairface_004331.jpg,1,2,2
fairface,fairface_003114,data/raw/fairface/fairface_003114.jpg,0,1,5
fairface,fairface_002004,data/raw/fairface/fairface_002004.jpg,1,5,7
fairface,fairface_008172,data/raw/fairface/fairface_008172.jpg,1,2,1
fairface,fairface_001478,data/raw/fairface/fairface_001478.jpg,0,2,5
fairface,fairface_006681,data/raw/fairface/fairface_006681.jpg,1,1,5
fairface,fairface_001529,data/raw/fairface/fairface_001529.jpg,1,5,3
fairface,fairface_004101,data/raw/fairface/fairface_004101.jpg,0,0,3
fairface,fairface_003155,data/raw/fairface/fairface_003155.jpg,0,3,7
fairface,fairface_008238,data/raw/fairface/fairface_008238.jpg,1,0,1
fairface,fairface_004923,data/raw/fairface/fairface_004923.jpg,1,2,3
fairface,fairface_005597,data/raw/fairface/fairface_005597.jpg,0,1,5
fairface,fairface_005302,data/raw/fairface/fairface_005302.jpg,0,6,4
fairface,fairface_007783,data/raw/fairface/fairface_007783.jpg,0,2,6
fairface,fairface_005993,data/raw/fairface/fairface_005993.jpg,1,0,3
fairface,fairface_001541,data/raw/fairface/fairface_001541.jpg,1,1,3
fairface,fairface_004323,data/raw/fairface/fairface_004323.jpg,0,5,1
fairface,fairface_008424,data/raw/fairface/fairface_008424.jpg,1,0,4
fairface,fairface_003920,data/raw/fairface/fairface_003920.jpg,1,0,4
fairface,fairface_008326,data/raw/fairface/fairface_008326.jpg,0,1,3
fairface,fairface_007851,data/raw/fairface/fairface_007851.jpg,0,1,2
fairface,fairface_007322,data/raw/fairface/fairface_007322.jpg,0,1,2
fairface,fairface_000887,data/raw/fairface/fairface_000887.jpg,0,2,2
fairface,fairface_003809,data/raw/fairface/fairface_003809.jpg,1,6,4
fairface,fairface_004235,data/raw/fairface/fairface_004235.jpg,0,2,2
fairface,fairface_008727,data/raw/fairface/fairface_008727.jpg,1,4,5
fairface,fairface_000927,data/raw/fairface/fairface_000927.jpg,1,5,5
fairface,fairface_007243,data/raw/fairface/fairface_007243.jpg,0,4,2
fairface,fairface_007909,data/raw/fairface/fairface_007909.jpg,0,2,4
fairface,fairface_007994,data/raw/fairface/fairface_007994.jpg,1,2,3
fairface,fairface_008774,data/raw/fairface/fairface_008774.jpg,1,5,4
fairface,fairface_000685,data/raw/fairface/fairface_000685.jpg,0,5,2
fairface,fairface_009434,data/raw/fairface/fairface_009434.jpg,0,0,3
fairface,fairface_005088,data/raw/fairface/fairface_005088.jpg,0,2,4
fairface,fairface_006966,data/raw/fairface/fairface_006966.jpg,0,4,5
fairface,fairface_000173,data/raw/fairface/fairface_000173.jpg,1,1,7
fairface,fairface_002542,data/raw/fairface/fairface_002542.jpg,1,5,5
fairface,fairface_004273,data/raw/fairface/fairface_004273.jpg,0,5,2
fairface,fairface_000039,data/raw/fairface/fairface_000039.jpg,0,5,3
fairface,fairface_007729,data/raw/fairface/fairface_007729.jpg,0,0,3
fairface,fairface_006887,data/raw/fairface/fairface_006887.jpg,0,3,2
fairface,fairface_008714,data/raw/fairface/fairface_008714.jpg,0,3,3
fairface,fairface_006505,data/raw/fairface/fairface_006505.jpg,0,1,4
fairface,fairface_003188,data/raw/fairface/fairface_003188.jpg,1,2,1
fairface,fairface_007088,data/raw/fairface/fairface_007088.jpg,0,2,3
fairface,fairface_008638,data/raw/fairface/fairface_008638.jpg,1,5,3
fairface,fairface_007025,data/raw/fairface/fairface_007025.jpg,1,4,2
fairface,fairface_003245,data/raw/fairface/fairface_003245.jpg,1,1,4
fairface,fairface_003195,data/raw/fairface/fairface_003195.jpg,0,6,4
fairface,fairface_008710,data/raw/fairface/fairface_008710.jpg,1,3,1
fairface,fairface_001755,data/raw/fairface/fairface_001755.jpg,0,2,4
fairface,fairface_002191,data/raw/fairface/fairface_002191.jpg,0,3,1
fairface,fairface_007615,data/raw/fairface/fairface_007615.jpg,1,0,4
fairface,fairface_006230,data/raw/fairface/fairface_006230.jpg,1,2,5
fairface,fairface_002749,data/raw/fairface/fairface_002749.jpg,1,2,3
fairface,fairface_006458,data/raw/fairface/fairface_006458.jpg,1,1,4
fairface,fairface_000075,data/raw/fairface/fairface_000075.jpg,1,6,3
fairface,fairface_008429,data/raw/fairface/fairface_008429.jpg,1,1,3
fairface,fairface_007627,data/raw/fairface/fairface_007627.jpg,0,3,3
fairface,fairface_007462,data/raw/fairface/fairface_007462.jpg,1,4,5
fairface,fairface_004343,data/raw/fairface/fairface_004343.jpg,1,5,3
fairface,fairface_000418,data/raw/fairface/fairface_000418.jpg,1,3,4
fairface,fairface_001348,data/raw/fairface/fairface_001348.jpg,1,6,6
fairface,fairface_009916,data/raw/fairface/fairface_009916.jpg,0,1,1
fairface,fairface_001357,data/raw/fairface/fairface_001357.jpg,1,4,2
fairface,fairface_005846,data/raw/fairface/fairface_005846.jpg,1,4,5
fairface,fairface_001557,data/raw/fairface/fairface_001557.jpg,0,0,3
fairface,fairface_008892,data/raw/fairface/fairface_008892.jpg,1,5,1
fairface,fairface_006135,data/raw/fairface/fairface_006135.jpg,0,0,2
fairface,fairface_005532,data/raw/fairface/fairface_005532.jpg,0,5,4
fairface,fairface_005731,data/raw/fairface/fairface_005731.jpg,1,5,6
fairface,fairface_006998,data/raw/fairface/fairface_006998.jpg,1,1,4
fairface,fairface_004455,data/raw/fairface/fairface_004455.jpg,1,5,5
fairface,fairface_003772,data/raw/fairface/fairface_003772.jpg,1,5,4
fairface,fairface_003277,data/raw/fairface/fairface_003277.jpg,1,2,4
fairface,fairface_000107,data/raw/fairface/fairface_000107.jpg,0,1,8
fairface,fairface_003704,data/raw/fairface/fairface_003704.jpg,0,1,0
fairface,fairface_007058,data/raw/fairface/fairface_007058.jpg,1,2,7
fairface,fairface_006249,data/raw/fairface/fairface_006249.jpg,1,2,2
fairface,fairface_000566,data/raw/fairface/fairface_000566.jpg,0,1,6
fairface,fairface_001002,data/raw/fairface/fairface_001002.jpg,0,5,4
fairface,fairface_000358,data/raw/fairface/fairface_000358.jpg,0,3,3
fairface,fairface_002942,data/raw/fairface/fairface_002942.jpg,0,3,2
fairface,fairface_001273,data/raw/fairface/fairface_001273.jpg,0,2,4
fairface,fairface_004215,data/raw/fairface/fairface_004215.jpg,1,3,4
fairface,fairface_005864,data/raw/fairface/fairface_005864.jpg,1,3,5
fairface,fairface_003634,data/raw/fairface/fairface_003634.jpg,0,1,4
fairface,fairface_008187,data/raw/fairface/fairface_008187.jpg,1,1,3
fairface,fairface_003285,data/raw/fairface/fairface_003285.jpg,1,1,6
fairface,fairface_008433,data/raw/fairface/fairface_008433.jpg,0,2,2
fairface,fairface_008173,data/raw/fairface/fairface_008173.jpg,0,1,5
fairface,fairface_004521,data/raw/fairface/fairface_004521.jpg,0,1,4
fairface,fairface_009981,data/raw/fairface/fairface_009981.jpg,1,5,4
fairface,fairface_008141,data/raw/fairface/fairface_008141.jpg,1,5,4
fairface,fairface_008820,data/raw/fairface/fairface_008820.jpg,0,6,3
fairface,fairface_006673,data/raw/fairface/fairface_006673.jpg,1,0,3
fairface,fairface_004604,data/raw/fairface/fairface_004604.jpg,0,4,5
fairface,fairface_008833,data/raw/fairface/fairface_008833.jpg,0,4,8
fairface,fairface_007669,data/raw/fairface/fairface_007669.jpg,1,6,1
fairface,fairface_003202,data/raw/fairface/fairface_003202.jpg,1,0,4
fairface,fairface_002128,data/raw/fairface/fairface_002128.jpg,0,1,6
fairface,fairface_007682,data/raw/fairface/fairface_007682.jpg,0,0,3
fairface,fairface_009533,data/raw/fairface/fairface_009533.jpg,0,3,3
fairface,fairface_009375,data/raw/fairface/fairface_009375.jpg,1,1,2
fairface,fairface_003307,data/raw/fairface/fairface_003307.jpg,0,0,2
fairface,fairface_008139,data/raw/fairface/fairface_008139.jpg,1,6,4
fairface,fairface_002061,data/raw/fairface/fairface_002061.jpg,0,1,4
fairface,fairface_006814,data/raw/fairface/fairface_006814.jpg,1,4,4
fairface,fairface_001830,data/raw/fairface/fairface_001830.jpg,0,2,4
fairface,fairface_001278,data/raw/fairface/fairface_001278.jpg,1,5,2
fairface,fairface_003633,data/raw/fairface/fairface_003633.jpg,1,6,8
fairface,fairface_001756,data/raw/fairface/fairface_001756.jpg,1,3,1
fairface,fairface_007661,data/raw/fairface/fairface_007661.jpg,0,0,4
fairface,fairface_009991,data/raw/fairface/fairface_009991.jpg,1,0,6
fairface,fairface_007310,data/raw/fairface/fairface_007310.jpg,1,0,3
fairface,fairface_006881,data/raw/fairface/fairface_006881.jpg,1,6,3
fairface,fairface_009029,data/raw/fairface/fairface_009029.jpg,0,1,3
fairface,fairface_009285,data/raw/fairface/fairface_009285.jpg,1,6,6
fairface,fairface_003701,data/raw/fairface/fairface_003701.jpg,0,5,6
fairface,fairface_004139,data/raw/fairface/fairface_004139.jpg,1,3,3
fairface,fairface_001108,data/raw/fairface/fairface_001108.jpg,0,3,0
fairface,fairface_007032,data/raw/fairface/fairface_007032.jpg,1,6,2
fairface,fairface_005922,data/raw/fairface/fairface_005922.jpg,1,1,1
fairface,fairface_005112,data/raw/fairface/fairface_005112.jpg,0,1,0
fairface,fairface_003952,data/raw/fairface/fairface_003952.jpg,0,3,3
fairface,fairface_003637,data/raw/fairface/fairface_003637.jpg,1,2,4
fairface,fairface_001430,data/raw/fairface/fairface_001430.jpg,0,2,3
fairface,fairface_002742,data/raw/fairface/fairface_002742.jpg,0,3,3
fairface,fairface_008129,data/raw/fairface/fairface_008129.jpg,1,4,5
fairface,fairface_000936,data/raw/fairface/fairface_000936.jpg,0,5,6
fairface,fairface_003639,data/raw/fairface/fairface_003639.jpg,0,0,6
fairface,fairface_009241,data/raw/fairface/fairface_009241.jpg,0,1,4
fairface,fairface_003722,data/raw/fairface/fairface_003722.jpg,1,2,1
fairface,fairface_008419,data/raw/fairface/fairface_008419.jpg,1,6,1
fairface,fairface_001860,data/raw/fairface/fairface_001860.jpg,1,3,3
fairface,fairface_003661,data/raw/fairface/fairface_003661.jpg,1,2,5
fairface,fairface_005610,data/raw/fairface/fairface_005610.jpg,0,1,1
fairface,fairface_000697,data/raw/fairface/fairface_000697.jpg,0,3,2
fairface,fairface_004313,data/raw/fairface/fairface_004313.jpg,0,3,3
